"Notes"	"County"	"County Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Shannon County, MO"	"29203"	"2020 "	"2020"	Suppressed	1476	Suppressed
	"Shelby County, MO"	"29205"	"2018"	"2018"	Suppressed	922	Suppressed
	"Shelby County, MO"	"29205"	"2019"	"2019"	Suppressed	935	Suppressed
	"Shelby County, MO"	"29205"	"2020 "	"2020"	Suppressed	952	Suppressed
	"Stoddard County, MO"	"29207"	"2018"	"2018"	Suppressed	4270	Suppressed
	"Stoddard County, MO"	"29207"	"2019"	"2019"	Suppressed	4302	Suppressed
	"Stoddard County, MO"	"29207"	"2020 "	"2020"	Suppressed	4345	Suppressed
	"Stone County, MO"	"29209"	"2018"	"2018"	Suppressed	7890	Suppressed
	"Stone County, MO"	"29209"	"2019"	"2019"	Suppressed	8087	Suppressed
	"Stone County, MO"	"29209"	"2020 "	"2020"	Suppressed	8272	Suppressed
	"Sullivan County, MO"	"29211"	"2018"	"2018"	Suppressed	941	Suppressed
	"Sullivan County, MO"	"29211"	"2019"	"2019"	Suppressed	940	Suppressed
	"Sullivan County, MO"	"29211"	"2020 "	"2020"	Suppressed	915	Suppressed
	"Taney County, MO"	"29213"	"2018"	"2018"	Suppressed	9362	Suppressed
	"Taney County, MO"	"29213"	"2019"	"2019"	Suppressed	9551	Suppressed
	"Taney County, MO"	"29213"	"2020 "	"2020"	Suppressed	9845	Suppressed
	"Texas County, MO"	"29215"	"2018"	"2018"	Suppressed	3959	Suppressed
	"Texas County, MO"	"29215"	"2019"	"2019"	Suppressed	4002	Suppressed
	"Texas County, MO"	"29215"	"2020 "	"2020"	Suppressed	4096	Suppressed
	"Vernon County, MO"	"29217"	"2018"	"2018"	Suppressed	2913	Suppressed
	"Vernon County, MO"	"29217"	"2019"	"2019"	Suppressed	2987	Suppressed
	"Vernon County, MO"	"29217"	"2020 "	"2020"	Suppressed	3100	Suppressed
	"Warren County, MO"	"29219"	"2018"	"2018"	Suppressed	4738	Suppressed
	"Warren County, MO"	"29219"	"2019"	"2019"	Suppressed	4890	Suppressed
	"Warren County, MO"	"29219"	"2020 "	"2020"	Suppressed	5162	Suppressed
	"Washington County, MO"	"29221"	"2018"	"2018"	Suppressed	3285	Suppressed
	"Washington County, MO"	"29221"	"2019"	"2019"	Suppressed	3361	Suppressed
	"Washington County, MO"	"29221"	"2020 "	"2020"	Suppressed	3475	Suppressed
	"Wayne County, MO"	"29223"	"2018"	"2018"	Suppressed	2373	Suppressed
	"Wayne County, MO"	"29223"	"2019"	"2019"	Suppressed	2400	Suppressed
	"Wayne County, MO"	"29223"	"2020 "	"2020"	Suppressed	2438	Suppressed
	"Webster County, MO"	"29225"	"2018"	"2018"	Suppressed	4632	Suppressed
	"Webster County, MO"	"29225"	"2019"	"2019"	Suppressed	4778	Suppressed
	"Webster County, MO"	"29225"	"2020 "	"2020"	Suppressed	4880	Suppressed
	"Worth County, MO"	"29227"	"2018"	"2018"	Suppressed	334	Suppressed
	"Worth County, MO"	"29227"	"2019"	"2019"	Suppressed	347	Suppressed
	"Worth County, MO"	"29227"	"2020 "	"2020"	Suppressed	348	Suppressed
	"Wright County, MO"	"29229"	"2018"	"2018"	Suppressed	2723	Suppressed
	"Wright County, MO"	"29229"	"2019"	"2019"	Suppressed	2714	Suppressed
	"Wright County, MO"	"29229"	"2020 "	"2020"	Suppressed	2802	Suppressed
	"St. Louis city, MO"	"29510"	"2018"	"2018"	15	31573	Unreliable
	"St. Louis city, MO"	"29510"	"2019"	"2019"	13	33032	Unreliable
	"St. Louis city, MO"	"29510"	"2020 "	"2020"	13	34055	Unreliable
	"Beaverhead County, MT"	"30001"	"2018"	"2018"	Suppressed	1585	Suppressed
	"Beaverhead County, MT"	"30001"	"2019"	"2019"	Suppressed	1635	Suppressed
	"Beaverhead County, MT"	"30001"	"2020 "	"2020"	Suppressed	1733	Suppressed
	"Big Horn County, MT"	"30003"	"2018"	"2018"	Suppressed	1361	Suppressed
	"Big Horn County, MT"	"30003"	"2019"	"2019"	Suppressed	1417	Suppressed
	"Big Horn County, MT"	"30003"	"2020 "	"2020"	Suppressed	1448	Suppressed
	"Blaine County, MT"	"30005"	"2018"	"2018"	Suppressed	785	Suppressed
	"Blaine County, MT"	"30005"	"2019"	"2019"	Suppressed	786	Suppressed
	"Blaine County, MT"	"30005"	"2020 "	"2020"	Suppressed	785	Suppressed
	"Broadwater County, MT"	"30007"	"2018"	"2018"	Suppressed	1158	Suppressed
	"Broadwater County, MT"	"30007"	"2019"	"2019"	Suppressed	1204	Suppressed
	"Broadwater County, MT"	"30007"	"2020 "	"2020"	Suppressed	1262	Suppressed
	"Carbon County, MT"	"30009"	"2018"	"2018"	Suppressed	2159	Suppressed
	"Carbon County, MT"	"30009"	"2019"	"2019"	Suppressed	2231	Suppressed
	"Carbon County, MT"	"30009"	"2020 "	"2020"	Suppressed	2287	Suppressed
	"Carter County, MT"	"30011"	"2018"	"2018"	Suppressed	221	Suppressed
	"Carter County, MT"	"30011"	"2019"	"2019"	Suppressed	232	Suppressed
	"Carter County, MT"	"30011"	"2020 "	"2020"	Suppressed	247	Suppressed
	"Cascade County, MT"	"30013"	"2018"	"2018"	Suppressed	11199	Suppressed
	"Cascade County, MT"	"30013"	"2019"	"2019"	Suppressed	11546	Suppressed
	"Cascade County, MT"	"30013"	"2020 "	"2020"	Suppressed	11751	Suppressed
	"Chouteau County, MT"	"30015"	"2018"	"2018"	Suppressed	875	Suppressed
	"Chouteau County, MT"	"30015"	"2019"	"2019"	Suppressed	901	Suppressed
	"Chouteau County, MT"	"30015"	"2020 "	"2020"	Suppressed	947	Suppressed
	"Custer County, MT"	"30017"	"2018"	"2018"	Suppressed	1678	Suppressed
	"Custer County, MT"	"30017"	"2019"	"2019"	Suppressed	1706	Suppressed
	"Custer County, MT"	"30017"	"2020 "	"2020"	Suppressed	1702	Suppressed
	"Daniels County, MT"	"30019"	"2018"	"2018"	Suppressed	298	Suppressed
	"Daniels County, MT"	"30019"	"2019"	"2019"	Suppressed	313	Suppressed
	"Daniels County, MT"	"30019"	"2020 "	"2020"	Suppressed	289	Suppressed
	"Dawson County, MT"	"30021"	"2018"	"2018"	Suppressed	1224	Suppressed
	"Dawson County, MT"	"30021"	"2019"	"2019"	Suppressed	1267	Suppressed
	"Dawson County, MT"	"30021"	"2020 "	"2020"	Suppressed	1302	Suppressed
	"Deer Lodge County, MT"	"30023"	"2018"	"2018"	Suppressed	1708	Suppressed
	"Deer Lodge County, MT"	"30023"	"2019"	"2019"	Suppressed	1768	Suppressed
	"Deer Lodge County, MT"	"30023"	"2020 "	"2020"	Suppressed	1853	Suppressed
	"Fallon County, MT"	"30025"	"2018"	"2018"	Suppressed	356	Suppressed
	"Fallon County, MT"	"30025"	"2019"	"2019"	Suppressed	351	Suppressed
	"Fallon County, MT"	"30025"	"2020 "	"2020"	Suppressed	391	Suppressed
	"Fergus County, MT"	"30027"	"2018"	"2018"	Suppressed	2056	Suppressed
	"Fergus County, MT"	"30027"	"2019"	"2019"	Suppressed	2099	Suppressed
	"Fergus County, MT"	"30027"	"2020 "	"2020"	Suppressed	2119	Suppressed
	"Flathead County, MT"	"30029"	"2018"	"2018"	Suppressed	15928	Suppressed
	"Flathead County, MT"	"30029"	"2019"	"2019"	Suppressed	16867	Suppressed
	"Flathead County, MT"	"30029"	"2020 "	"2020"	Suppressed	17766	Suppressed
	"Gallatin County, MT"	"30031"	"2018"	"2018"	Suppressed	11369	Suppressed
	"Gallatin County, MT"	"30031"	"2019"	"2019"	Suppressed	12174	Suppressed
	"Gallatin County, MT"	"30031"	"2020 "	"2020"	Suppressed	12592	Suppressed
	"Garfield County, MT"	"30033"	"2018"	"2018"	Suppressed	233	Suppressed
	"Garfield County, MT"	"30033"	"2019"	"2019"	Suppressed	241	Suppressed
	"Garfield County, MT"	"30033"	"2020 "	"2020"	Suppressed	253	Suppressed
	"Glacier County, MT"	"30035"	"2018"	"2018"	Suppressed	1288	Suppressed
	"Glacier County, MT"	"30035"	"2019"	"2019"	Suppressed	1352	Suppressed
	"Glacier County, MT"	"30035"	"2020 "	"2020"	Suppressed	1335	Suppressed
	"Golden Valley County, MT"	"30037"	"2018"	"2018"	Suppressed	172	Suppressed
	"Golden Valley County, MT"	"30037"	"2019"	"2019"	Suppressed	172	Suppressed
	"Golden Valley County, MT"	"30037"	"2020 "	"2020"	Suppressed	187	Suppressed
	"Granite County, MT"	"30039"	"2018"	"2018"	Suppressed	826	Suppressed
	"Granite County, MT"	"30039"	"2019"	"2019"	Suppressed	861	Suppressed
	"Granite County, MT"	"30039"	"2020 "	"2020"	Suppressed	847	Suppressed
	"Hill County, MT"	"30041"	"2018"	"2018"	Suppressed	1872	Suppressed
	"Hill County, MT"	"30041"	"2019"	"2019"	Suppressed	1909	Suppressed
	"Hill County, MT"	"30041"	"2020 "	"2020"	Suppressed	1934	Suppressed
	"Jefferson County, MT"	"30043"	"2018"	"2018"	Suppressed	2216	Suppressed
	"Jefferson County, MT"	"30043"	"2019"	"2019"	Suppressed	2332	Suppressed
	"Jefferson County, MT"	"30043"	"2020 "	"2020"	Suppressed	2455	Suppressed
	"Judith Basin County, MT"	"30045"	"2018"	"2018"	Suppressed	411	Suppressed
	"Judith Basin County, MT"	"30045"	"2019"	"2019"	Suppressed	418	Suppressed
	"Judith Basin County, MT"	"30045"	"2020 "	"2020"	Suppressed	433	Suppressed
	"Lake County, MT"	"30047"	"2018"	"2018"	Suppressed	5266	Suppressed
	"Lake County, MT"	"30047"	"2019"	"2019"	Suppressed	5421	Suppressed
	"Lake County, MT"	"30047"	"2020 "	"2020"	Suppressed	5654	Suppressed
	"Lewis and Clark County, MT"	"30049"	"2018"	"2018"	Suppressed	10151	Suppressed
	"Lewis and Clark County, MT"	"30049"	"2019"	"2019"	Suppressed	10646	Suppressed
	"Lewis and Clark County, MT"	"30049"	"2020 "	"2020"	Suppressed	11033	Suppressed
	"Liberty County, MT"	"30051"	"2018"	"2018"	Suppressed	327	Suppressed
	"Liberty County, MT"	"30051"	"2019"	"2019"	Suppressed	344	Suppressed
	"Liberty County, MT"	"30051"	"2020 "	"2020"	Suppressed	368	Suppressed
	"Lincoln County, MT"	"30053"	"2018"	"2018"	Suppressed	4575	Suppressed
	"Lincoln County, MT"	"30053"	"2019"	"2019"	Suppressed	4761	Suppressed
	"Lincoln County, MT"	"30053"	"2020 "	"2020"	Suppressed	4970	Suppressed
	"McCone County, MT"	"30055"	"2018"	"2018"	Suppressed	318	Suppressed
	"McCone County, MT"	"30055"	"2019"	"2019"	Suppressed	327	Suppressed
	"McCone County, MT"	"30055"	"2020 "	"2020"	Suppressed	320	Suppressed
	"Madison County, MT"	"30057"	"2018"	"2018"	Suppressed	2016	Suppressed
	"Madison County, MT"	"30057"	"2019"	"2019"	Suppressed	2066	Suppressed
	"Madison County, MT"	"30057"	"2020 "	"2020"	Suppressed	2214	Suppressed
	"Meagher County, MT"	"30059"	"2018"	"2018"	Suppressed	448	Suppressed
	"Meagher County, MT"	"30059"	"2019"	"2019"	Suppressed	460	Suppressed
	"Meagher County, MT"	"30059"	"2020 "	"2020"	Suppressed	444	Suppressed
	"Mineral County, MT"	"30061"	"2018"	"2018"	Suppressed	994	Suppressed
	"Mineral County, MT"	"30061"	"2019"	"2019"	Suppressed	1031	Suppressed
	"Mineral County, MT"	"30061"	"2020 "	"2020"	Suppressed	1101	Suppressed
	"Missoula County, MT"	"30063"	"2018"	"2018"	Suppressed	14770	Suppressed
	"Missoula County, MT"	"30063"	"2019"	"2019"	Suppressed	15483	Suppressed
	"Missoula County, MT"	"30063"	"2020 "	"2020"	Suppressed	16418	Suppressed
	"Musselshell County, MT"	"30065"	"2018"	"2018"	Suppressed	985	Suppressed
	"Musselshell County, MT"	"30065"	"2019"	"2019"	Suppressed	1032	Suppressed
	"Musselshell County, MT"	"30065"	"2020 "	"2020"	Suppressed	1058	Suppressed
	"Park County, MT"	"30067"	"2018"	"2018"	Suppressed	3025	Suppressed
	"Park County, MT"	"30067"	"2019"	"2019"	Suppressed	3147	Suppressed
	"Park County, MT"	"30067"	"2020 "	"2020"	Suppressed	3222	Suppressed
	"Petroleum County, MT"	"30069"	"2018"	"2018"	Suppressed	93	Suppressed
	"Petroleum County, MT"	"30069"	"2019"	"2019"	Suppressed	87	Suppressed
	"Petroleum County, MT"	"30069"	"2020 "	"2020"	Suppressed	95	Suppressed
	"Phillips County, MT"	"30071"	"2018"	"2018"	Suppressed	644	Suppressed
	"Phillips County, MT"	"30071"	"2019"	"2019"	Suppressed	663	Suppressed
	"Phillips County, MT"	"30071"	"2020 "	"2020"	Suppressed	688	Suppressed
	"Pondera County, MT"	"30073"	"2018"	"2018"	Suppressed	851	Suppressed
	"Pondera County, MT"	"30073"	"2019"	"2019"	Suppressed	869	Suppressed
	"Pondera County, MT"	"30073"	"2020 "	"2020"	Suppressed	892	Suppressed
	"Powder River County, MT"	"30075"	"2018"	"2018"	Suppressed	340	Suppressed
	"Powder River County, MT"	"30075"	"2019"	"2019"	Suppressed	350	Suppressed
	"Powder River County, MT"	"30075"	"2020 "	"2020"	Suppressed	379	Suppressed
	"Powell County, MT"	"30077"	"2018"	"2018"	Suppressed	1114	Suppressed
	"Powell County, MT"	"30077"	"2019"	"2019"	Suppressed	1141	Suppressed
	"Powell County, MT"	"30077"	"2020 "	"2020"	Suppressed	1105	Suppressed
	"Prairie County, MT"	"30079"	"2018"	"2018"	Suppressed	260	Suppressed
	"Prairie County, MT"	"30079"	"2019"	"2019"	Suppressed	273	Suppressed
	"Prairie County, MT"	"30079"	"2020 "	"2020"	Suppressed	282	Suppressed
	"Ravalli County, MT"	"30081"	"2018"	"2018"	Suppressed	8842	Suppressed
	"Ravalli County, MT"	"30081"	"2019"	"2019"	Suppressed	9242	Suppressed
	"Ravalli County, MT"	"30081"	"2020 "	"2020"	Suppressed	9758	Suppressed
	"Richland County, MT"	"30083"	"2018"	"2018"	Suppressed	1259	Suppressed
	"Richland County, MT"	"30083"	"2019"	"2019"	Suppressed	1293	Suppressed
	"Richland County, MT"	"30083"	"2020 "	"2020"	Suppressed	1330	Suppressed
	"Roosevelt County, MT"	"30085"	"2018"	"2018"	Suppressed	962	Suppressed
	"Roosevelt County, MT"	"30085"	"2019"	"2019"	Suppressed	994	Suppressed
	"Roosevelt County, MT"	"30085"	"2020 "	"2020"	Suppressed	1028	Suppressed
	"Rosebud County, MT"	"30087"	"2018"	"2018"	Suppressed	1126	Suppressed
	"Rosebud County, MT"	"30087"	"2019"	"2019"	Suppressed	1158	Suppressed
	"Rosebud County, MT"	"30087"	"2020 "	"2020"	Suppressed	1164	Suppressed
	"Sanders County, MT"	"30089"	"2018"	"2018"	Suppressed	2990	Suppressed
	"Sanders County, MT"	"30089"	"2019"	"2019"	Suppressed	3165	Suppressed
	"Sanders County, MT"	"30089"	"2020 "	"2020"	Suppressed	3120	Suppressed
	"Sheridan County, MT"	"30091"	"2018"	"2018"	Suppressed	539	Suppressed
	"Sheridan County, MT"	"30091"	"2019"	"2019"	Suppressed	531	Suppressed
	"Sheridan County, MT"	"30091"	"2020 "	"2020"	Suppressed	570	Suppressed
	"Silver Bow County, MT"	"30093"	"2018"	"2018"	Suppressed	5035	Suppressed
	"Silver Bow County, MT"	"30093"	"2019"	"2019"	Suppressed	5153	Suppressed
	"Silver Bow County, MT"	"30093"	"2020 "	"2020"	Suppressed	5248	Suppressed
	"Stillwater County, MT"	"30095"	"2018"	"2018"	Suppressed	1763	Suppressed
	"Stillwater County, MT"	"30095"	"2019"	"2019"	Suppressed	1872	Suppressed
	"Stillwater County, MT"	"30095"	"2020 "	"2020"	Suppressed	1945	Suppressed
	"Sweet Grass County, MT"	"30097"	"2018"	"2018"	Suppressed	722	Suppressed
	"Sweet Grass County, MT"	"30097"	"2019"	"2019"	Suppressed	759	Suppressed
	"Sweet Grass County, MT"	"30097"	"2020 "	"2020"	Suppressed	753	Suppressed
	"Teton County, MT"	"30099"	"2018"	"2018"	Suppressed	976	Suppressed
	"Teton County, MT"	"30099"	"2019"	"2019"	Suppressed	988	Suppressed
	"Teton County, MT"	"30099"	"2020 "	"2020"	Suppressed	1006	Suppressed
	"Toole County, MT"	"30101"	"2018"	"2018"	Suppressed	645	Suppressed
	"Toole County, MT"	"30101"	"2019"	"2019"	Suppressed	663	Suppressed
	"Toole County, MT"	"30101"	"2020 "	"2020"	Suppressed	660	Suppressed
	"Treasure County, MT"	"30103"	"2018"	"2018"	Suppressed	141	Suppressed
	"Treasure County, MT"	"30103"	"2019"	"2019"	Suppressed	145	Suppressed
	"Treasure County, MT"	"30103"	"2020 "	"2020"	Suppressed	145	Suppressed
	"Valley County, MT"	"30105"	"2018"	"2018"	Suppressed	1203	Suppressed
	"Valley County, MT"	"30105"	"2019"	"2019"	Suppressed	1228	Suppressed
	"Valley County, MT"	"30105"	"2020 "	"2020"	Suppressed	1266	Suppressed
	"Wheatland County, MT"	"30107"	"2018"	"2018"	Suppressed	402	Suppressed
	"Wheatland County, MT"	"30107"	"2019"	"2019"	Suppressed	418	Suppressed
	"Wheatland County, MT"	"30107"	"2020 "	"2020"	Suppressed	430	Suppressed
	"Wibaux County, MT"	"30109"	"2018"	"2018"	Suppressed	179	Suppressed
	"Wibaux County, MT"	"30109"	"2019"	"2019"	Suppressed	184	Suppressed
	"Wibaux County, MT"	"30109"	"2020 "	"2020"	Suppressed	175	Suppressed
	"Yellowstone County, MT"	"30111"	"2018"	"2018"	11	20322	Unreliable
	"Yellowstone County, MT"	"30111"	"2019"	"2019"	Suppressed	21220	Suppressed
	"Yellowstone County, MT"	"30111"	"2020 "	"2020"	Suppressed	22123	Suppressed
	"Adams County, NE"	"31001"	"2018"	"2018"	Suppressed	4211	Suppressed
	"Adams County, NE"	"31001"	"2019"	"2019"	Suppressed	4395	Suppressed
	"Adams County, NE"	"31001"	"2020 "	"2020"	Suppressed	4427	Suppressed
	"Antelope County, NE"	"31003"	"2018"	"2018"	Suppressed	1040	Suppressed
	"Antelope County, NE"	"31003"	"2019"	"2019"	Suppressed	1061	Suppressed
	"Antelope County, NE"	"31003"	"2020 "	"2020"	Suppressed	1102	Suppressed
	"Arthur County, NE"	"31005"	"2018"	"2018"	Suppressed	75	Suppressed
	"Arthur County, NE"	"31005"	"2019"	"2019"	Suppressed	74	Suppressed
	"Arthur County, NE"	"31005"	"2020 "	"2020"	Suppressed	76	Suppressed
	"Banner County, NE"	"31007"	"2018"	"2018"	Suppressed	139	Suppressed
	"Banner County, NE"	"31007"	"2019"	"2019"	Suppressed	146	Suppressed
	"Banner County, NE"	"31007"	"2020 "	"2020"	Suppressed	156	Suppressed
	"Blaine County, NE"	"31009"	"2018"	"2018"	Suppressed	92	Suppressed
	"Blaine County, NE"	"31009"	"2019"	"2019"	Suppressed	92	Suppressed
	"Blaine County, NE"	"31009"	"2020 "	"2020"	Suppressed	79	Suppressed
	"Boone County, NE"	"31011"	"2018"	"2018"	Suppressed	772	Suppressed
	"Boone County, NE"	"31011"	"2019"	"2019"	Suppressed	810	Suppressed
	"Boone County, NE"	"31011"	"2020 "	"2020"	Suppressed	822	Suppressed
	"Box Butte County, NE"	"31013"	"2018"	"2018"	Suppressed	1529	Suppressed
	"Box Butte County, NE"	"31013"	"2019"	"2019"	Suppressed	1567	Suppressed
	"Box Butte County, NE"	"31013"	"2020 "	"2020"	Suppressed	1635	Suppressed
	"Boyd County, NE"	"31015"	"2018"	"2018"	Suppressed	418	Suppressed
	"Boyd County, NE"	"31015"	"2019"	"2019"	Suppressed	414	Suppressed
	"Boyd County, NE"	"31015"	"2020 "	"2020"	Suppressed	413	Suppressed
	"Brown County, NE"	"31017"	"2018"	"2018"	Suppressed	541	Suppressed
	"Brown County, NE"	"31017"	"2019"	"2019"	Suppressed	548	Suppressed
	"Brown County, NE"	"31017"	"2020 "	"2020"	Suppressed	533	Suppressed
	"Buffalo County, NE"	"31019"	"2018"	"2018"	Suppressed	5310	Suppressed
	"Buffalo County, NE"	"31019"	"2019"	"2019"	Suppressed	5561	Suppressed
	"Buffalo County, NE"	"31019"	"2020 "	"2020"	Suppressed	5883	Suppressed
	"Burt County, NE"	"31021"	"2018"	"2018"	Suppressed	1073	Suppressed
	"Burt County, NE"	"31021"	"2019"	"2019"	Suppressed	1089	Suppressed
	"Burt County, NE"	"31021"	"2020 "	"2020"	Suppressed	1115	Suppressed
	"Butler County, NE"	"31023"	"2018"	"2018"	Suppressed	1179	Suppressed
	"Butler County, NE"	"31023"	"2019"	"2019"	Suppressed	1205	Suppressed
	"Butler County, NE"	"31023"	"2020 "	"2020"	Suppressed	1219	Suppressed
	"Cass County, NE"	"31025"	"2018"	"2018"	Suppressed	3503	Suppressed
	"Cass County, NE"	"31025"	"2019"	"2019"	Suppressed	3668	Suppressed
	"Cass County, NE"	"31025"	"2020 "	"2020"	Suppressed	3809	Suppressed
	"Cedar County, NE"	"31027"	"2018"	"2018"	Suppressed	1209	Suppressed
	"Cedar County, NE"	"31027"	"2019"	"2019"	Suppressed	1237	Suppressed
	"Cedar County, NE"	"31027"	"2020 "	"2020"	Suppressed	1287	Suppressed
	"Chase County, NE"	"31029"	"2018"	"2018"	Suppressed	545	Suppressed
	"Chase County, NE"	"31029"	"2019"	"2019"	Suppressed	570	Suppressed
	"Chase County, NE"	"31029"	"2020 "	"2020"	Suppressed	567	Suppressed
	"Cherry County, NE"	"31031"	"2018"	"2018"	Suppressed	884	Suppressed
	"Cherry County, NE"	"31031"	"2019"	"2019"	Suppressed	900	Suppressed
	"Cherry County, NE"	"31031"	"2020 "	"2020"	Suppressed	925	Suppressed
	"Cheyenne County, NE"	"31033"	"2018"	"2018"	Suppressed	1276	Suppressed
	"Cheyenne County, NE"	"31033"	"2019"	"2019"	Suppressed	1306	Suppressed
	"Cheyenne County, NE"	"31033"	"2020 "	"2020"	Suppressed	1465	Suppressed
	"Clay County, NE"	"31035"	"2018"	"2018"	Suppressed	916	Suppressed
	"Clay County, NE"	"31035"	"2019"	"2019"	Suppressed	932	Suppressed
	"Clay County, NE"	"31035"	"2020 "	"2020"	Suppressed	980	Suppressed
	"Colfax County, NE"	"31037"	"2018"	"2018"	Suppressed	1028	Suppressed
	"Colfax County, NE"	"31037"	"2019"	"2019"	Suppressed	1064	Suppressed
	"Colfax County, NE"	"31037"	"2020 "	"2020"	Suppressed	1072	Suppressed
	"Cuming County, NE"	"31039"	"2018"	"2018"	Suppressed	1278	Suppressed
	"Cuming County, NE"	"31039"	"2019"	"2019"	Suppressed	1298	Suppressed
	"Cuming County, NE"	"31039"	"2020 "	"2020"	Suppressed	1308	Suppressed
	"Custer County, NE"	"31041"	"2018"	"2018"	Suppressed	1692	Suppressed
	"Custer County, NE"	"31041"	"2019"	"2019"	Suppressed	1737	Suppressed
	"Custer County, NE"	"31041"	"2020 "	"2020"	Suppressed	1741	Suppressed
	"Dakota County, NE"	"31043"	"2018"	"2018"	Suppressed	2079	Suppressed
	"Dakota County, NE"	"31043"	"2019"	"2019"	Suppressed	2106	Suppressed
	"Dakota County, NE"	"31043"	"2020 "	"2020"	Suppressed	2124	Suppressed
	"Dawes County, NE"	"31045"	"2018"	"2018"	Suppressed	1122	Suppressed
	"Dawes County, NE"	"31045"	"2019"	"2019"	Suppressed	1142	Suppressed
	"Dawes County, NE"	"31045"	"2020 "	"2020"	Suppressed	1136	Suppressed
	"Dawson County, NE"	"31047"	"2018"	"2018"	Suppressed	2916	Suppressed
	"Dawson County, NE"	"31047"	"2019"	"2019"	Suppressed	3027	Suppressed
	"Dawson County, NE"	"31047"	"2020 "	"2020"	Suppressed	2989	Suppressed
	"Deuel County, NE"	"31049"	"2018"	"2018"	Suppressed	317	Suppressed
	"Deuel County, NE"	"31049"	"2019"	"2019"	Suppressed	303	Suppressed
	"Deuel County, NE"	"31049"	"2020 "	"2020"	Suppressed	340	Suppressed
	"Dixon County, NE"	"31051"	"2018"	"2018"	Suppressed	870	Suppressed
	"Dixon County, NE"	"31051"	"2019"	"2019"	Suppressed	887	Suppressed
	"Dixon County, NE"	"31051"	"2020 "	"2020"	Suppressed	910	Suppressed
	"Dodge County, NE"	"31053"	"2018"	"2018"	Suppressed	4933	Suppressed
	"Dodge County, NE"	"31053"	"2019"	"2019"	Suppressed	4978	Suppressed
	"Dodge County, NE"	"31053"	"2020 "	"2020"	Suppressed	5003	Suppressed
	"Douglas County, NE"	"31055"	"2018"	"2018"	22	56572	38.9
	"Douglas County, NE"	"31055"	"2019"	"2019"	30	59281	50.6
	"Douglas County, NE"	"31055"	"2020 "	"2020"	25	61423	40.7
	"Dundy County, NE"	"31057"	"2018"	"2018"	Suppressed	307	Suppressed
